case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,fuzzy_score,label
hotel_39710695_20260722_193054,39710695,43,153,Deluxe Room with Balcony City View,deluxe royal suite with sea view and balcony,82.76,0
hotel_39710695_20260722_193054,39710695,43,180,Deluxe Room with Balcony City View,Deluxe Royal Suite With Sea View And Balcony Non,82.76,0
hotel_39710695_20260722_193054,39710695,43,298,Deluxe Room with Balcony City View,Deluxe Royal Suite Double With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,43,309,Deluxe Room with Balcony City View,Deluxe Royal  Suite with Sea View and Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,57,Deluxe City View Room With Balcony,Deluxe Royal Suite with Balcony Sea View,82.76,0
hotel_39710695_20260722_193054,39710695,158,153,Deluxe City View Room With Balcony,deluxe royal suite with sea view and balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,180,Deluxe City View Room With Balcony,Deluxe Royal Suite With Sea View And Balcony Non,82.76,0
hotel_39710695_20260722_193054,39710695,158,298,Deluxe City View Room With Balcony,Deluxe Royal Suite Double With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,309,Deluxe City View Room With Balcony,Deluxe Royal  Suite with Sea View and Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,34,69,Deluxe Room With City View And Balcony,DOUBLE DELUXE SEA VIEW WITH BALCONY,81.36,0
hotel_39710695_20260722_193054,39710695,34,72,Deluxe Room With City View And Balcony,DOUBLE/TWIN DELUXE SEA VIEW WITH BALCONY,77.42,0
hotel_39710695_20260722_193054,39710695,34,75,Deluxe Room With City View And Balcony,DOUBLE DELUXE ROOM SEA VIEW WITH BALCONY,86.57,0
hotel_39710695_20260722_193054,39710695,34,144,Deluxe Room With City View And Balcony,deluxe  room with sea view and balcony -dbl,92.96,0
hotel_39710695_20260722_193054,39710695,34,292,Deluxe Room With City View And Balcony,Deluxe Double Sea View  With Balcony,81.36,0
hotel_39710695_20260722_193054,39710695,43,69,Deluxe Room with Balcony City View,DOUBLE DELUXE SEA VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,43,72,Deluxe Room with Balcony City View,DOUBLE/TWIN DELUXE SEA VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,43,75,Deluxe Room with Balcony City View,DOUBLE DELUXE ROOM SEA VIEW WITH BALCONY,92.06,0
hotel_39710695_20260722_193054,39710695,43,144,Deluxe Room with Balcony City View,deluxe  room with sea view and balcony -dbl,92.06,0
hotel_39710695_20260722_193054,39710695,43,292,Deluxe Room with Balcony City View,Deluxe Double Sea View  With Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,43,353,Deluxe Room with Balcony City View,Twin/Double room - De Luxe - Balcony - Sea View,72.73,0
hotel_39710695_20260722_193054,39710695,158,69,Deluxe City View Room With Balcony,DOUBLE DELUXE SEA VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,158,72,Deluxe City View Room With Balcony,DOUBLE/TWIN DELUXE SEA VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,158,75,Deluxe City View Room With Balcony,DOUBLE DELUXE ROOM SEA VIEW WITH BALCONY,92.06,0
hotel_39710695_20260722_193054,39710695,158,144,Deluxe City View Room With Balcony,deluxe  room with sea view and balcony -dbl,92.06,0
hotel_39710695_20260722_193054,39710695,158,292,Deluxe City View Room With Balcony,Deluxe Double Sea View  With Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,353,Deluxe City View Room With Balcony,Twin/Double room - De Luxe - Balcony - Sea View,72.73,0
hotel_39710695_20260722_193054,39710695,34,71,Deluxe Room With City View And Balcony,DOUBLE/TWIN DELUXE LAND VIEW WITH BALCONY,77.42,0
hotel_39710695_20260722_193054,39710695,43,71,Deluxe Room with Balcony City View,DOUBLE/TWIN DELUXE LAND VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,158,71,Deluxe City View Room With Balcony,DOUBLE/TWIN DELUXE LAND VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,34,74,Deluxe Room With City View And Balcony,JUNIOR SUITE / DELUXE /  1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,77.42,0
hotel_39710695_20260722_193054,39710695,34,376,Deluxe Room With City View And Balcony,JUNIOR SUITE / DELUXE / 1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,77.42,0
hotel_39710695_20260722_193054,39710695,43,74,Deluxe Room with Balcony City View,JUNIOR SUITE / DELUXE /  1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,43,376,Deluxe Room with Balcony City View,JUNIOR SUITE / DELUXE / 1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,158,74,Deluxe City View Room With Balcony,JUNIOR SUITE / DELUXE /  1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,158,376,Deluxe City View Room With Balcony,JUNIOR SUITE / DELUXE / 1 BEDROOM / SEA OR GARDEN VIEW WITH BALCONY,82.76,0
hotel_39710695_20260722_193054,39710695,34,76,Deluxe Room With City View And Balcony,DOUBLE DELUXE CITY VIEW WITH BALCONY,89.23,0
hotel_39710695_20260722_193054,39710695,34,127,Deluxe Room With City View And Balcony,DELUXE CITY VIEW DOUBLE OR TWIN ROOM WITH BALCONY,94.44,0
hotel_39710695_20260722_193054,39710695,34,290,Deluxe Room With City View And Balcony,Deluxe Double City View With Balcony,89.23,0
hotel_39710695_20260722_193054,39710695,43,76,Deluxe Room with Balcony City View,DOUBLE DELUXE CITY VIEW WITH BALCONY,92.06,0
hotel_39710695_20260722_193054,39710695,43,290,Deluxe Room with Balcony City View,Deluxe Double City View With Balcony,92.06,0
hotel_39710695_20260722_193054,39710695,158,76,Deluxe City View Room With Balcony,DOUBLE DELUXE CITY VIEW WITH BALCONY,92.06,0
hotel_39710695_20260722_193054,39710695,158,290,Deluxe City View Room With Balcony,Deluxe Double City View With Balcony,92.06,0
hotel_39710695_20260722_193054,39710695,34,78,Deluxe Room With City View And Balcony,FAMILY DUPLEX DELUXE WITH BALCONY,73.08,0
hotel_39710695_20260722_193054,39710695,43,78,Deluxe Room with Balcony City View,FAMILY DUPLEX DELUXE WITH BALCONY,73.08,0
hotel_39710695_20260722_193054,39710695,158,78,Deluxe City View Room With Balcony,FAMILY DUPLEX DELUXE WITH BALCONY,73.08,0
hotel_39710695_20260722_193054,39710695,34,80,Deluxe Room With City View And Balcony,DELUXE -  LAND VIEW,75.86,0
hotel_39710695_20260722_193054,39710695,34,165,Deluxe Room With City View And Balcony,Deluxe Land View,81.48,0
hotel_39710695_20260722_193054,39710695,34,196,Deluxe Room With City View And Balcony,DELUXE ROOM LAND VIEW,86.49,0
hotel_39710695_20260722_193054,39710695,43,80,Deluxe Room with Balcony City View,DELUXE -  LAND VIEW,75.86,0
hotel_39710695_20260722_193054,39710695,43,165,Deluxe Room with Balcony City View,Deluxe Land View,81.48,0
hotel_39710695_20260722_193054,39710695,43,196,Deluxe Room with Balcony City View,DELUXE ROOM LAND VIEW,86.49,0
hotel_39710695_20260722_193054,39710695,158,80,Deluxe City View Room With Balcony,DELUXE -  LAND VIEW,75.86,0
hotel_39710695_20260722_193054,39710695,158,165,Deluxe City View Room With Balcony,Deluxe Land View,81.48,0
hotel_39710695_20260722_193054,39710695,158,196,Deluxe City View Room With Balcony,DELUXE ROOM LAND VIEW,86.49,0
hotel_39710695_20260722_193054,39710695,34,169,Deluxe Room With City View And Balcony,Deluxe City View Room Double,85.71,0
hotel_39710695_20260722_193054,39710695,34,249,Deluxe Room With City View And Balcony,DOUBLE DELUXE CITY VIEW,82.05,0
hotel_39710695_20260722_193054,39710695,34,347,Deluxe Room With City View And Balcony,Double or Twin DELUXE CITY VIEW,72.46,0
hotel_39710695_20260722_193054,39710695,43,169,Deluxe Room with Balcony City View,Deluxe City View Room Double,85.71,0
hotel_39710695_20260722_193054,39710695,43,249,Deluxe Room with Balcony City View,DOUBLE DELUXE CITY VIEW,82.05,0
hotel_39710695_20260722_193054,39710695,43,346,Deluxe Room with Balcony City View,Twin/Double room - De Luxe - City View,71.43,0
hotel_39710695_20260722_193054,39710695,43,347,Deluxe Room with Balcony City View,Double or Twin DELUXE CITY VIEW,73.85,0
hotel_39710695_20260722_193054,39710695,158,169,Deluxe City View Room With Balcony,Deluxe City View Room Double,85.71,0
hotel_39710695_20260722_193054,39710695,158,249,Deluxe City View Room With Balcony,DOUBLE DELUXE CITY VIEW,82.05,0
hotel_39710695_20260722_193054,39710695,158,346,Deluxe City View Room With Balcony,Twin/Double room - De Luxe - City View,71.43,0
hotel_39710695_20260722_193054,39710695,158,347,Deluxe City View Room With Balcony,Double or Twin DELUXE CITY VIEW,73.85,0
hotel_39710695_20260722_193054,39710695,34,167,Deluxe Room With City View And Balcony,Deluxe City View Room Non,91.3,0
hotel_39710695_20260722_193054,39710695,43,167,Deluxe Room with Balcony City View,Deluxe City View Room Non,91.3,0
hotel_39710695_20260722_193054,39710695,158,167,Deluxe City View Room With Balcony,Deluxe City View Room Non,91.3,0
hotel_39710695_20260722_193054,39710695,34,115,Deluxe Room With City View And Balcony,SUPERIOR ROOM - CITY VIEW,71.79,0
hotel_39710695_20260722_193054,39710695,34,125,Deluxe Room With City View And Balcony,SUPERIOR ROOM CITY VIEW,75.68,0
hotel_39710695_20260722_193054,39710695,43,115,Deluxe Room with Balcony City View,SUPERIOR ROOM - CITY VIEW,71.79,0
hotel_39710695_20260722_193054,39710695,43,125,Deluxe Room with Balcony City View,SUPERIOR ROOM CITY VIEW,75.68,0
hotel_39710695_20260722_193054,39710695,158,115,Deluxe City View Room With Balcony,SUPERIOR ROOM - CITY VIEW,71.79,0
hotel_39710695_20260722_193054,39710695,158,125,Deluxe City View Room With Balcony,SUPERIOR ROOM CITY VIEW,75.68,0
hotel_39710695_20260722_193054,39710695,34,119,Deluxe Room With City View And Balcony,DELUXE FAMILY ROOM,75.86,0
hotel_39710695_20260722_193054,39710695,43,119,Deluxe Room with Balcony City View,DELUXE FAMILY ROOM,75.86,0
hotel_39710695_20260722_193054,39710695,158,119,Deluxe City View Room With Balcony,DELUXE FAMILY ROOM,75.86,0
hotel_39710695_20260722_193054,39710695,34,147,Deluxe Room With City View And Balcony,deluxe family duplex suite with sea view balcony,77.42,0
hotel_39710695_20260722_193054,39710695,34,176,Deluxe Room With City View And Balcony,Deluxe Family Duplex Suite With Sea View And Balcony Non,84.85,0
hotel_39710695_20260722_193054,39710695,34,177,Deluxe Room With City View And Balcony,Deluxe Family Duplex Suite With Sea View And Balcony,84.85,0
hotel_39710695_20260722_193054,39710695,43,147,Deluxe Room with Balcony City View,deluxe family duplex suite with sea view balcony,82.76,0
hotel_39710695_20260722_193054,39710695,43,176,Deluxe Room with Balcony City View,Deluxe Family Duplex Suite With Sea View And Balcony Non,82.76,0
hotel_39710695_20260722_193054,39710695,43,177,Deluxe Room with Balcony City View,Deluxe Family Duplex Suite With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,147,Deluxe City View Room With Balcony,deluxe family duplex suite with sea view balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,176,Deluxe City View Room With Balcony,Deluxe Family Duplex Suite With Sea View And Balcony Non,82.76,0
hotel_39710695_20260722_193054,39710695,158,177,Deluxe City View Room With Balcony,Deluxe Family Duplex Suite With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,34,295,Deluxe Room With City View And Balcony,Deluxe Family Dublex Double With Sea View And Balcony,84.85,0
hotel_39710695_20260722_193054,39710695,43,295,Deluxe Room with Balcony City View,Deluxe Family Dublex Double With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,158,295,Deluxe City View Room With Balcony,Deluxe Family Dublex Double With Sea View And Balcony,82.76,0
hotel_39710695_20260722_193054,39710695,303,44,"Deluxe Room, Balcony, Sea View ",Deluxe Room,70.59,0
hotel_39710695_20260722_193054,39710695,303,212,"Deluxe Room, Balcony, Sea View ",Room DELUXE,70.59,0
hotel_39710695_20260722_193054,39710695,35,50,Deluxe Room With Sea View And Balcony,Deluxe Junior Suite with Balcony,75.36,0
hotel_39710695_20260722_193054,39710695,35,255,Deluxe Room With Sea View And Balcony,JUNIOR SUITE DELUXE WITH BALCONY,75.36,0
hotel_39710695_20260722_193054,39710695,35,294,Deluxe Room With Sea View And Balcony,DELUXE JUNIOR SUITE DOUBLE WITH BALCONY,71.05,0
hotel_39710695_20260722_193054,39710695,35,70,Deluxe Room With Sea View And Balcony,JUNIOR SUITE DELUXE 2 ROOMS WITH BALCONY,77.92,0
hotel_39710695_20260722_193054,39710695,47,50,Deluxe Room with Balcony Sea View,Deluxe Junior Suite with Balcony,76.92,0
hotel_39710695_20260722_193054,39710695,47,255,Deluxe Room with Balcony Sea View,JUNIOR SUITE DELUXE WITH BALCONY,76.92,0
hotel_39710695_20260722_193054,39710695,47,294,Deluxe Room with Balcony Sea View,DELUXE JUNIOR SUITE DOUBLE WITH BALCONY,73.08,0
hotel_39710695_20260722_193054,39710695,47,70,Deluxe Room with Balcony Sea View,JUNIOR SUITE DELUXE 2 ROOMS WITH BALCONY,76.71,0
hotel_39710695_20260722_193054,39710695,130,50,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Junior Suite with Balcony,76.92,0
hotel_39710695_20260722_193054,39710695,130,255,DELUXE SEA VIEW ROOM WITH BALCONY,JUNIOR SUITE DELUXE WITH BALCONY,76.92,0
hotel_39710695_20260722_193054,39710695,130,294,DELUXE SEA VIEW ROOM WITH BALCONY,DELUXE JUNIOR SUITE DOUBLE WITH BALCONY,73.08,0
hotel_39710695_20260722_193054,39710695,130,70,DELUXE SEA VIEW ROOM WITH BALCONY,JUNIOR SUITE DELUXE 2 ROOMS WITH BALCONY,76.71,0
hotel_39710695_20260722_193054,39710695,336,50,Deluxe Room Balcony Sea View,Deluxe Junior Suite with Balcony,70.0,0
hotel_39710695_20260722_193054,39710695,336,255,Deluxe Room Balcony Sea View,JUNIOR SUITE DELUXE WITH BALCONY,70.0,0
hotel_39710695_20260722_193054,39710695,336,70,Deluxe Room Balcony Sea View,JUNIOR SUITE DELUXE 2 ROOMS WITH BALCONY,70.59,0
hotel_39710695_20260722_193054,39710695,35,51,Deluxe Room With Sea View And Balcony,Deluxe Family Dublex Suite with Balcony Sea View,86.15,0
hotel_39710695_20260722_193054,39710695,47,51,Deluxe Room with Balcony Sea View,Deluxe Family Dublex Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,130,51,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Family Dublex Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,336,51,Deluxe Room Balcony Sea View,Deluxe Family Dublex Suite with Balcony Sea View,90.2,0
hotel_39710695_20260722_193054,39710695,35,54,Deluxe Room With Sea View And Balcony,Deluxe Family Suite with Balcony Sea View,86.15,0
hotel_39710695_20260722_193054,39710695,35,148,Deluxe Room With Sea View And Balcony,deluxe family suite with sea view and balcony,92.75,0
hotel_39710695_20260722_193054,39710695,35,178,Deluxe Room With Sea View And Balcony,Deluxe Family Suite With Sea View And Balcony Non,92.75,0
hotel_39710695_20260722_193054,39710695,35,296,Deluxe Room With Sea View And Balcony,Deluxe Family Suite Double With Sea View And Balcony,92.75,0
hotel_39710695_20260722_193054,39710695,47,54,Deluxe Room with Balcony Sea View,Deluxe Family Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,47,148,Deluxe Room with Balcony Sea View,deluxe family suite with sea view and balcony,91.8,0
hotel_39710695_20260722_193054,39710695,47,178,Deluxe Room with Balcony Sea View,Deluxe Family Suite With Sea View And Balcony Non,91.8,0
hotel_39710695_20260722_193054,39710695,47,296,Deluxe Room with Balcony Sea View,Deluxe Family Suite Double With Sea View And Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,130,54,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Family Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,130,148,DELUXE SEA VIEW ROOM WITH BALCONY,deluxe family suite with sea view and balcony,91.8,0
hotel_39710695_20260722_193054,39710695,130,178,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Family Suite With Sea View And Balcony Non,91.8,0
hotel_39710695_20260722_193054,39710695,130,296,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Family Suite Double With Sea View And Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,303,54,"Deluxe Room, Balcony, Sea View ",Deluxe Family Suite with Balcony Sea View,70.42,0
hotel_39710695_20260722_193054,39710695,336,54,Deluxe Room Balcony Sea View,Deluxe Family Suite with Balcony Sea View,90.2,0
hotel_39710695_20260722_193054,39710695,336,148,Deluxe Room Balcony Sea View,deluxe family suite with sea view and balcony,90.2,0
hotel_39710695_20260722_193054,39710695,336,178,Deluxe Room Balcony Sea View,Deluxe Family Suite With Sea View And Balcony Non,90.2,0
hotel_39710695_20260722_193054,39710695,336,296,Deluxe Room Balcony Sea View,Deluxe Family Suite Double With Sea View And Balcony,90.2,0
hotel_39710695_20260722_193054,39710695,35,57,Deluxe Room With Sea View And Balcony,Deluxe Royal Suite with Balcony Sea View,86.15,0
hotel_39710695_20260722_193054,39710695,35,153,Deluxe Room With Sea View And Balcony,deluxe royal suite with sea view and balcony,92.75,0
hotel_39710695_20260722_193054,39710695,35,180,Deluxe Room With Sea View And Balcony,Deluxe Royal Suite With Sea View And Balcony Non,92.75,0
hotel_39710695_20260722_193054,39710695,35,298,Deluxe Room With Sea View And Balcony,Deluxe Royal Suite Double With Sea View And Balcony,92.75,0
hotel_39710695_20260722_193054,39710695,35,309,Deluxe Room With Sea View And Balcony,Deluxe Royal  Suite with Sea View and Balcony,92.75,0
hotel_39710695_20260722_193054,39710695,47,57,Deluxe Room with Balcony Sea View,Deluxe Royal Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,47,153,Deluxe Room with Balcony Sea View,deluxe royal suite with sea view and balcony,91.8,0
hotel_39710695_20260722_193054,39710695,47,180,Deluxe Room with Balcony Sea View,Deluxe Royal Suite With Sea View And Balcony Non,91.8,0
hotel_39710695_20260722_193054,39710695,47,298,Deluxe Room with Balcony Sea View,Deluxe Royal Suite Double With Sea View And Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,47,309,Deluxe Room with Balcony Sea View,Deluxe Royal  Suite with Sea View and Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,130,57,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Royal Suite with Balcony Sea View,91.8,0
hotel_39710695_20260722_193054,39710695,130,153,DELUXE SEA VIEW ROOM WITH BALCONY,deluxe royal suite with sea view and balcony,91.8,0
hotel_39710695_20260722_193054,39710695,130,180,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Royal Suite With Sea View And Balcony Non,91.8,0
hotel_39710695_20260722_193054,39710695,130,298,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Royal Suite Double With Sea View And Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,130,309,DELUXE SEA VIEW ROOM WITH BALCONY,Deluxe Royal  Suite with Sea View and Balcony,91.8,0
hotel_39710695_20260722_193054,39710695,303,57,"Deluxe Room, Balcony, Sea View ",Deluxe Royal Suite with Balcony Sea View,74.29,0
hotel_39710695_20260722_193054,39710695,303,153,"Deluxe Room, Balcony, Sea View ",deluxe royal suite with sea view and balcony,70.27,0
hotel_39710695_20260722_193054,39710695,303,309,"Deluxe Room, Balcony, Sea View ",Deluxe Royal  Suite with Sea View and Balcony,70.27,0
hotel_39710695_20260722_193054,39710695,336,57,Deluxe Room Balcony Sea View,Deluxe Royal Suite with Balcony Sea View,90.2,0
